customer_id,name,city,state,country,registration_date,is_active
167632,Customer_167632,Bangalore,Maharashtra,India,2023-10-09,False
167633,Customer_167633,Bangalore,West Bengal,India,2023-12-25,False
167634,Customer_167634,Bangalore,Delhi,India,2023-10-13,False
167635,Customer_167635,Chennai,West Bengal,India,2023-08-12,True
167636,Customer_167636,Delhi,Gujarat,India,2023-08-11,True
167637,Customer_167637,Bangalore,Maharashtra,India,2023-10-23,False
167638,Customer_167638,Kolkata,Maharashtra,India,2023-12-19,False
167639,Customer_167639,Hyderabad,Karnataka,India,2023-08-31,False
167640,Customer_167640,Delhi,Maharashtra,India,2023-10-18,True
167641,Customer_167641,Ahmedabad,Tamil Nadu,India,2023-09-06,False
167642,Customer_167642,Chennai,Karnataka,India,2023-09-03,False
167643,Customer_167643,Hyderabad,Maharashtra,India,2023-06-20,True
167644,Customer_167644,Delhi,Maharashtra,India,2023-03-15,True
167645,Customer_167645,Pune,Gujarat,India,2023-06-26,False
167646,Customer_167646,Hyderabad,Karnataka,India,2023-04-09,True
167647,Customer_167647,Delhi,Telangana,India,2023-08-02,False
167648,Customer_167648,Hyderabad,Karnataka,India,2023-12-01,False
167649,Customer_167649,Kolkata,Telangana,India,2023-01-29,False
167650,Customer_167650,Pune,Tamil Nadu,India,2023-07-08,True
167651,Customer_167651,Delhi,West Bengal,India,2023-07-10,True
167652,Customer_167652,Kolkata,Delhi,India,2023-11-17,False
167653,Customer_167653,Hyderabad,Maharashtra,India,2023-11-13,False
167654,Customer_167654,Bangalore,Karnataka,India,2023-03-17,False
167655,Customer_167655,Bangalore,Delhi,India,2023-12-24,False
167656,Customer_167656,Pune,Gujarat,India,2023-03-31,True
167657,Customer_167657,Ahmedabad,Delhi,India,2023-10-29,True
167658,Customer_167658,Chennai,Delhi,India,2023-08-23,False
167659,Customer_167659,Ahmedabad,Tamil Nadu,India,2023-10-21,False
167660,Customer_167660,Chennai,Maharashtra,India,2023-09-08,False
167661,Customer_167661,Kolkata,Karnataka,India,2023-09-09,False
167662,Customer_167662,Delhi,Maharashtra,India,2023-11-17,False
167663,Customer_167663,Bangalore,Karnataka,India,2023-04-03,False
167664,Customer_167664,Pune,Karnataka,India,2023-01-08,False
167665,Customer_167665,Chennai,West Bengal,India,2023-11-24,True
167666,Customer_167666,Kolkata,Karnataka,India,2023-03-23,False
167667,Customer_167667,Mumbai,Tamil Nadu,India,2023-10-06,False
167668,Customer_167668,Hyderabad,Telangana,India,2023-02-14,True
167669,Customer_167669,Chennai,Maharashtra,India,2023-11-01,True
167670,Customer_167670,Ahmedabad,Tamil Nadu,India,2023-01-29,False
167671,Customer_167671,Chennai,Delhi,India,2023-09-20,True
167672,Customer_167672,Mumbai,Telangana,India,2023-05-16,True
167673,Customer_167673,Hyderabad,Telangana,India,2023-07-31,False
167674,Customer_167674,Ahmedabad,Telangana,India,2023-06-30,True
167675,Customer_167675,Ahmedabad,Delhi,India,2023-12-21,True
167676,Customer_167676,Hyderabad,Telangana,India,2023-06-04,False
167677,Customer_167677,Pune,Karnataka,India,2023-10-05,True
167678,Customer_167678,Bangalore,West Bengal,India,2023-01-25,False
167679,Customer_167679,Mumbai,Maharashtra,India,2023-12-20,True
167680,Customer_167680,Ahmedabad,Gujarat,India,2023-05-21,False
167681,Customer_167681,Mumbai,Telangana,India,2023-12-03,True
167682,Customer_167682,Delhi,Tamil Nadu,India,2023-07-27,False
167683,Customer_167683,Chennai,Gujarat,India,2023-09-08,False
167684,Customer_167684,Chennai,Maharashtra,India,2023-07-31,False
167685,Customer_167685,Kolkata,Maharashtra,India,2023-11-17,False
167686,Customer_167686,Mumbai,Gujarat,India,2023-04-03,True
167687,Customer_167687,Delhi,Telangana,India,2023-04-11,False
167688,Customer_167688,Ahmedabad,Gujarat,India,2023-12-17,True
167689,Customer_167689,Mumbai,Maharashtra,India,2023-12-30,True
167690,Customer_167690,Bangalore,Telangana,India,2023-08-09,False
167691,Customer_167691,Kolkata,Gujarat,India,2023-11-21,True
167692,Customer_167692,Bangalore,Delhi,India,2023-12-23,True
167693,Customer_167693,Kolkata,Maharashtra,India,2023-01-17,False
167694,Customer_167694,Bangalore,Maharashtra,India,2023-03-05,False
167695,Customer_167695,Hyderabad,Delhi,India,2023-06-15,True
167696,Customer_167696,Mumbai,Delhi,India,2023-11-23,False
167697,Customer_167697,Kolkata,West Bengal,India,2023-02-02,True
167698,Customer_167698,Pune,Maharashtra,India,2023-03-22,False
167699,Customer_167699,Bangalore,Delhi,India,2023-01-15,False
167700,Customer_167700,Mumbai,Delhi,India,2023-03-22,True
167701,Customer_167701,Ahmedabad,Telangana,India,2023-06-28,True
167702,Customer_167702,Pune,Tamil Nadu,India,2023-05-26,True
167703,Customer_167703,Pune,Karnataka,India,2023-03-11,True
167704,Customer_167704,Hyderabad,Delhi,India,2023-08-09,True
167705,Customer_167705,Ahmedabad,Delhi,India,2023-05-08,True
167706,Customer_167706,Kolkata,Gujarat,India,2023-11-04,False
167707,Customer_167707,Hyderabad,Telangana,India,2023-11-30,False
167708,Customer_167708,Pune,Tamil Nadu,India,2023-01-08,False
167709,Customer_167709,Bangalore,Tamil Nadu,India,2023-11-04,False
167710,Customer_167710,Delhi,Karnataka,India,2023-12-03,False
167711,Customer_167711,Hyderabad,Gujarat,India,2023-08-30,False
167712,Customer_167712,Bangalore,Telangana,India,2023-07-22,False
167713,Customer_167713,Bangalore,Tamil Nadu,India,2023-06-04,False
167714,Customer_167714,Kolkata,Delhi,India,2023-03-24,False
167715,Customer_167715,Chennai,Tamil Nadu,India,2023-04-27,False
167716,Customer_167716,Hyderabad,Maharashtra,India,2023-05-11,True
167717,Customer_167717,Delhi,Tamil Nadu,India,2023-12-31,False
167718,Customer_167718,Delhi,Gujarat,India,2023-06-21,True
167719,Customer_167719,Chennai,Delhi,India,2023-10-23,False
167720,Customer_167720,Kolkata,Maharashtra,India,2023-05-07,False
167721,Customer_167721,Delhi,Gujarat,India,2023-05-03,True
167722,Customer_167722,Hyderabad,Karnataka,India,2023-05-03,False
167723,Customer_167723,Mumbai,Telangana,India,2023-03-02,True
167724,Customer_167724,Pune,Telangana,India,2023-02-20,True
167725,Customer_167725,Chennai,Karnataka,India,2023-09-23,False
167726,Customer_167726,Ahmedabad,Delhi,India,2023-10-14,False
167727,Customer_167727,Chennai,Gujarat,India,2023-06-17,True
167728,Customer_167728,Pune,Delhi,India,2023-09-21,True
167729,Customer_167729,Kolkata,Tamil Nadu,India,2023-02-11,False
167730,Customer_167730,Hyderabad,Maharashtra,India,2023-07-27,False
167731,Customer_167731,Mumbai,Tamil Nadu,India,2023-09-24,False
167732,Customer_167732,Ahmedabad,Delhi,India,2023-08-09,False
167733,Customer_167733,Delhi,West Bengal,India,2023-07-30,False
167734,Customer_167734,Kolkata,West Bengal,India,2023-04-11,True
167735,Customer_167735,Chennai,West Bengal,India,2023-05-06,True
167736,Customer_167736,Bangalore,Tamil Nadu,India,2023-08-18,False
167737,Customer_167737,Kolkata,Karnataka,India,2023-12-04,True
167738,Customer_167738,Bangalore,Karnataka,India,2023-05-22,False
167739,Customer_167739,Chennai,Gujarat,India,2023-12-11,True
167740,Customer_167740,Chennai,Delhi,India,2023-09-14,True
167741,Customer_167741,Chennai,Maharashtra,India,2023-12-05,True
167742,Customer_167742,Mumbai,Tamil Nadu,India,2023-11-30,False
167743,Customer_167743,Ahmedabad,Maharashtra,India,2023-05-17,False
167744,Customer_167744,Ahmedabad,Gujarat,India,2023-11-25,True
167745,Customer_167745,Mumbai,Maharashtra,India,2023-06-13,False
167746,Customer_167746,Hyderabad,Karnataka,India,2023-10-23,False
167747,Customer_167747,Hyderabad,Telangana,India,2023-08-02,False
167748,Customer_167748,Ahmedabad,Karnataka,India,2023-12-29,False
167749,Customer_167749,Mumbai,Telangana,India,2023-07-07,False
167750,Customer_167750,Kolkata,West Bengal,India,2023-04-24,False
167751,Customer_167751,Pune,Gujarat,India,2023-08-21,False
167752,Customer_167752,Kolkata,Karnataka,India,2023-02-10,False
167753,Customer_167753,Ahmedabad,Telangana,India,2023-02-25,False
167754,Customer_167754,Kolkata,Maharashtra,India,2023-04-27,False
167755,Customer_167755,Bangalore,Tamil Nadu,India,2023-04-09,False
167756,Customer_167756,Delhi,West Bengal,India,2023-11-10,True
167757,Customer_167757,Hyderabad,Telangana,India,2023-01-23,True
167758,Customer_167758,Kolkata,West Bengal,India,2023-03-14,True
167759,Customer_167759,Ahmedabad,Delhi,India,2023-12-12,False
167760,Customer_167760,Ahmedabad,Delhi,India,2023-03-06,False
167761,Customer_167761,Bangalore,Gujarat,India,2023-04-19,False
167762,Customer_167762,Pune,West Bengal,India,2023-08-12,True
167763,Customer_167763,Mumbai,Karnataka,India,2023-05-05,False
167764,Customer_167764,Chennai,Delhi,India,2023-07-15,True
167765,Customer_167765,Mumbai,West Bengal,India,2023-10-30,True
167766,Customer_167766,Chennai,Telangana,India,2023-07-02,True
167767,Customer_167767,Bangalore,Maharashtra,India,2023-01-25,True
167768,Customer_167768,Hyderabad,Delhi,India,2023-01-26,False
167769,Customer_167769,Bangalore,West Bengal,India,2023-01-19,True
167770,Customer_167770,Chennai,Delhi,India,2023-08-21,True
167771,Customer_167771,Chennai,Delhi,India,2023-01-12,True
167772,Customer_167772,Kolkata,Tamil Nadu,India,2023-03-04,True
167773,Customer_167773,Chennai,Telangana,India,2023-07-12,False
167774,Customer_167774,Kolkata,Tamil Nadu,India,2023-12-21,False
167775,Customer_167775,Delhi,Tamil Nadu,India,2023-04-08,True
167776,Customer_167776,Pune,Maharashtra,India,2023-11-29,True
167777,Customer_167777,Chennai,Gujarat,India,2023-08-09,False
167778,Customer_167778,Ahmedabad,Tamil Nadu,India,2023-09-25,True
167779,Customer_167779,Delhi,Gujarat,India,2023-12-19,False
167780,Customer_167780,Bangalore,Karnataka,India,2023-10-22,True
167781,Customer_167781,Hyderabad,Telangana,India,2023-06-15,False
167782,Customer_167782,Mumbai,Karnataka,India,2023-03-11,False
167783,Customer_167783,Pune,West Bengal,India,2023-11-13,False
167784,Customer_167784,Ahmedabad,Gujarat,India,2023-01-30,True
167785,Customer_167785,Hyderabad,Tamil Nadu,India,2023-08-19,True
167786,Customer_167786,Pune,Delhi,India,2023-04-17,False
167787,Customer_167787,Bangalore,Tamil Nadu,India,2023-06-08,False
167788,Customer_167788,Pune,Karnataka,India,2023-11-21,True
167789,Customer_167789,Chennai,Delhi,India,2023-07-17,False
167790,Customer_167790,Pune,West Bengal,India,2023-02-12,False
167791,Customer_167791,Hyderabad,Tamil Nadu,India,2023-08-12,True
167792,Customer_167792,Chennai,Maharashtra,India,2023-05-22,True
167793,Customer_167793,Hyderabad,Karnataka,India,2023-07-12,True
167794,Customer_167794,Ahmedabad,Delhi,India,2023-10-15,True
167795,Customer_167795,Delhi,Tamil Nadu,India,2023-03-23,True
167796,Customer_167796,Pune,West Bengal,India,2023-02-17,False
167797,Customer_167797,Kolkata,Maharashtra,India,2023-04-28,False
167798,Customer_167798,Hyderabad,West Bengal,India,2023-12-14,False
167799,Customer_167799,Mumbai,Tamil Nadu,India,2023-12-15,False
167800,Customer_167800,Ahmedabad,Maharashtra,India,2023-06-23,False
167801,Customer_167801,Delhi,West Bengal,India,2023-07-13,True
167802,Customer_167802,Chennai,Maharashtra,India,2023-09-19,False
167803,Customer_167803,Chennai,Maharashtra,India,2023-09-22,True
167804,Customer_167804,Hyderabad,West Bengal,India,2023-10-27,True
167805,Customer_167805,Chennai,Delhi,India,2023-08-04,False
167806,Customer_167806,Mumbai,Maharashtra,India,2023-07-05,False
167807,Customer_167807,Hyderabad,West Bengal,India,2023-05-13,False
167808,Customer_167808,Delhi,Gujarat,India,2023-02-04,True
167809,Customer_167809,Kolkata,Maharashtra,India,2023-01-11,False
167810,Customer_167810,Hyderabad,West Bengal,India,2023-04-09,True
167811,Customer_167811,Kolkata,Telangana,India,2023-12-10,True
167812,Customer_167812,Mumbai,Delhi,India,2023-02-01,True
167813,Customer_167813,Chennai,Gujarat,India,2023-09-07,True
167814,Customer_167814,Mumbai,Telangana,India,2023-07-26,False
167815,Customer_167815,Mumbai,Delhi,India,2023-12-25,True
167816,Customer_167816,Pune,Maharashtra,India,2023-03-21,True
167817,Customer_167817,Chennai,Tamil Nadu,India,2023-10-13,False
167818,Customer_167818,Hyderabad,Tamil Nadu,India,2023-02-20,True
167819,Customer_167819,Mumbai,Karnataka,India,2023-06-20,True
167820,Customer_167820,Mumbai,Gujarat,India,2023-08-16,False
167821,Customer_167821,Pune,Karnataka,India,2023-07-25,True
167822,Customer_167822,Pune,Gujarat,India,2023-01-03,True
167823,Customer_167823,Bangalore,Maharashtra,India,2023-05-29,True
167824,Customer_167824,Pune,West Bengal,India,2023-03-08,False
167825,Customer_167825,Delhi,West Bengal,India,2023-09-14,False
167826,Customer_167826,Pune,Delhi,India,2023-04-09,False
167827,Customer_167827,Kolkata,Tamil Nadu,India,2023-12-27,False
167828,Customer_167828,Chennai,Delhi,India,2023-12-06,False
167829,Customer_167829,Chennai,Karnataka,India,2023-05-21,True
167830,Customer_167830,Hyderabad,Telangana,India,2023-01-04,False
167831,Customer_167831,Kolkata,Karnataka,India,2023-10-26,True
167832,Customer_167832,Mumbai,Karnataka,India,2023-04-08,False
167833,Customer_167833,Bangalore,Tamil Nadu,India,2023-12-07,False
167834,Customer_167834,Chennai,Tamil Nadu,India,2023-05-26,False
167835,Customer_167835,Bangalore,Karnataka,India,2023-10-26,False
167836,Customer_167836,Delhi,Telangana,India,2023-04-12,True
167837,Customer_167837,Kolkata,Delhi,India,2023-01-20,True
167838,Customer_167838,Mumbai,Tamil Nadu,India,2023-11-06,True
167839,Customer_167839,Pune,Gujarat,India,2023-08-27,False
167840,Customer_167840,Ahmedabad,Gujarat,India,2023-03-08,True
167841,Customer_167841,Delhi,Telangana,India,2023-04-09,True
167842,Customer_167842,Pune,Maharashtra,India,2023-05-28,False
167843,Customer_167843,Kolkata,West Bengal,India,2023-10-05,True
167844,Customer_167844,Chennai,Delhi,India,2023-05-31,False
167845,Customer_167845,Kolkata,Maharashtra,India,2023-03-27,True
167846,Customer_167846,Ahmedabad,West Bengal,India,2023-02-05,False
167847,Customer_167847,Pune,Telangana,India,2023-10-16,False
167848,Customer_167848,Delhi,Delhi,India,2023-04-29,False
167849,Customer_167849,Kolkata,Karnataka,India,2023-02-18,True
167850,Customer_167850,Pune,Maharashtra,India,2023-04-16,False
167851,Customer_167851,Chennai,Delhi,India,2023-05-22,True
167852,Customer_167852,Chennai,West Bengal,India,2023-08-02,True
167853,Customer_167853,Pune,Maharashtra,India,2023-07-18,False
167854,Customer_167854,Bangalore,Karnataka,India,2023-08-12,False
167855,Customer_167855,Chennai,Gujarat,India,2023-12-10,True
167856,Customer_167856,Chennai,Maharashtra,India,2023-01-22,False
167857,Customer_167857,Kolkata,Telangana,India,2023-12-28,False
167858,Customer_167858,Kolkata,Telangana,India,2023-08-01,True
167859,Customer_167859,Hyderabad,Telangana,India,2023-10-12,True
167860,Customer_167860,Pune,Gujarat,India,2023-06-07,False
167861,Customer_167861,Mumbai,Gujarat,India,2023-03-25,True
167862,Customer_167862,Delhi,Delhi,India,2023-04-27,False
167863,Customer_167863,Mumbai,Delhi,India,2023-05-13,True
167864,Customer_167864,Kolkata,West Bengal,India,2023-10-12,True
167865,Customer_167865,Mumbai,Delhi,India,2023-04-26,False
167866,Customer_167866,Bangalore,Karnataka,India,2023-04-02,True
167867,Customer_167867,Mumbai,Gujarat,India,2023-05-05,False
167868,Customer_167868,Ahmedabad,Telangana,India,2023-07-10,True
167869,Customer_167869,Mumbai,Gujarat,India,2023-06-09,False
167870,Customer_167870,Chennai,Gujarat,India,2023-08-08,True
167871,Customer_167871,Pune,West Bengal,India,2023-09-02,True
167872,Customer_167872,Kolkata,Karnataka,India,2023-04-13,True
167873,Customer_167873,Chennai,Delhi,India,2023-02-21,True
167874,Customer_167874,Ahmedabad,Maharashtra,India,2023-06-26,True
167875,Customer_167875,Delhi,Tamil Nadu,India,2023-05-03,False
167876,Customer_167876,Ahmedabad,Gujarat,India,2023-07-17,False
167877,Customer_167877,Mumbai,Karnataka,India,2023-12-28,True
167878,Customer_167878,Mumbai,West Bengal,India,2023-12-01,False
167879,Customer_167879,Ahmedabad,Tamil Nadu,India,2023-02-24,False
167880,Customer_167880,Chennai,Karnataka,India,2023-07-30,False
167881,Customer_167881,Hyderabad,Delhi,India,2023-03-04,False
167882,Customer_167882,Ahmedabad,Telangana,India,2023-03-28,False
167883,Customer_167883,Delhi,Tamil Nadu,India,2023-10-10,False
167884,Customer_167884,Chennai,Gujarat,India,2023-06-06,False
167885,Customer_167885,Pune,Maharashtra,India,2023-11-17,False
167886,Customer_167886,Kolkata,Karnataka,India,2023-12-03,False
167887,Customer_167887,Delhi,Karnataka,India,2023-11-23,False
167888,Customer_167888,Bangalore,Telangana,India,2023-06-21,True
167889,Customer_167889,Chennai,Telangana,India,2023-07-19,False
167890,Customer_167890,Hyderabad,Gujarat,India,2023-01-14,False
167891,Customer_167891,Bangalore,Delhi,India,2023-07-21,True
167892,Customer_167892,Hyderabad,Tamil Nadu,India,2023-07-05,True
167893,Customer_167893,Hyderabad,West Bengal,India,2023-02-19,True
167894,Customer_167894,Bangalore,West Bengal,India,2023-06-04,True
167895,Customer_167895,Pune,Karnataka,India,2023-08-24,True
167896,Customer_167896,Bangalore,Gujarat,India,2023-06-15,True
167897,Customer_167897,Hyderabad,Gujarat,India,2023-09-17,True
167898,Customer_167898,Bangalore,Delhi,India,2023-10-27,False
167899,Customer_167899,Mumbai,Gujarat,India,2023-05-26,False
167900,Customer_167900,Pune,Karnataka,India,2023-12-01,True
167901,Customer_167901,Kolkata,West Bengal,India,2023-05-15,False
167902,Customer_167902,Bangalore,Tamil Nadu,India,2023-12-07,True
167903,Customer_167903,Mumbai,West Bengal,India,2023-10-04,True
167904,Customer_167904,Bangalore,Gujarat,India,2023-05-23,False
167905,Customer_167905,Delhi,Gujarat,India,2023-11-06,False
167906,Customer_167906,Mumbai,Tamil Nadu,India,2023-02-08,False
167907,Customer_167907,Mumbai,Telangana,India,2023-02-20,False
167908,Customer_167908,Hyderabad,Maharashtra,India,2023-08-28,False
167909,Customer_167909,Bangalore,Tamil Nadu,India,2023-12-03,False
167910,Customer_167910,Delhi,Telangana,India,2023-04-21,True
167911,Customer_167911,Kolkata,Tamil Nadu,India,2023-12-04,True
167912,Customer_167912,Delhi,Delhi,India,2023-09-25,True
167913,Customer_167913,Bangalore,Tamil Nadu,India,2023-12-31,False
167914,Customer_167914,Chennai,Delhi,India,2023-08-05,False
167915,Customer_167915,Mumbai,Karnataka,India,2023-01-03,True
167916,Customer_167916,Mumbai,Tamil Nadu,India,2023-10-31,False
167917,Customer_167917,Chennai,Gujarat,India,2023-08-21,True
167918,Customer_167918,Hyderabad,Telangana,India,2023-01-20,True
167919,Customer_167919,Hyderabad,Karnataka,India,2023-11-06,False
167920,Customer_167920,Kolkata,Gujarat,India,2023-03-21,False
167921,Customer_167921,Chennai,Karnataka,India,2023-04-14,False
167922,Customer_167922,Pune,Maharashtra,India,2023-01-25,False
167923,Customer_167923,Bangalore,Maharashtra,India,2023-10-15,True
167924,Customer_167924,Chennai,Tamil Nadu,India,2023-08-05,False
167925,Customer_167925,Ahmedabad,Maharashtra,India,2023-09-27,False
167926,Customer_167926,Bangalore,Telangana,India,2023-06-06,False
167927,Customer_167927,Pune,West Bengal,India,2023-07-21,False
167928,Customer_167928,Delhi,Delhi,India,2023-11-15,False
167929,Customer_167929,Hyderabad,Telangana,India,2023-06-19,True
167930,Customer_167930,Ahmedabad,Telangana,India,2023-05-28,True
167931,Customer_167931,Pune,Maharashtra,India,2023-07-23,False
167932,Customer_167932,Mumbai,Maharashtra,India,2023-05-09,True
167933,Customer_167933,Mumbai,Tamil Nadu,India,2023-07-06,False
167934,Customer_167934,Chennai,Maharashtra,India,2023-05-14,True
167935,Customer_167935,Ahmedabad,Delhi,India,2023-05-10,True
167936,Customer_167936,Chennai,Maharashtra,India,2023-10-09,True
167937,Customer_167937,Delhi,Maharashtra,India,2023-10-04,False
167938,Customer_167938,Ahmedabad,West Bengal,India,2023-05-27,False
167939,Customer_167939,Ahmedabad,Karnataka,India,2023-06-13,False
167940,Customer_167940,Mumbai,Maharashtra,India,2023-05-16,False
167941,Customer_167941,Ahmedabad,Delhi,India,2023-06-07,False
167942,Customer_167942,Ahmedabad,Telangana,India,2023-02-17,True
167943,Customer_167943,Bangalore,Delhi,India,2023-02-10,True
167944,Customer_167944,Kolkata,Gujarat,India,2023-03-24,True
167945,Customer_167945,Kolkata,Maharashtra,India,2023-10-24,False
167946,Customer_167946,Mumbai,Maharashtra,India,2023-08-12,True
167947,Customer_167947,Bangalore,Telangana,India,2023-04-07,False
167948,Customer_167948,Hyderabad,Karnataka,India,2023-09-24,False
167949,Customer_167949,Bangalore,Delhi,India,2023-04-16,False
167950,Customer_167950,Ahmedabad,Karnataka,India,2023-08-10,False
167951,Customer_167951,Hyderabad,Telangana,India,2023-06-02,True
167952,Customer_167952,Ahmedabad,Karnataka,India,2023-01-25,True
167953,Customer_167953,Ahmedabad,Karnataka,India,2023-05-08,True
167954,Customer_167954,Hyderabad,Maharashtra,India,2023-09-28,True
167955,Customer_167955,Mumbai,Maharashtra,India,2023-08-05,True
167956,Customer_167956,Bangalore,Karnataka,India,2023-11-25,True
167957,Customer_167957,Pune,Delhi,India,2023-03-24,False
167958,Customer_167958,Delhi,Maharashtra,India,2023-05-28,True
167959,Customer_167959,Hyderabad,Karnataka,India,2023-12-28,False
167960,Customer_167960,Hyderabad,West Bengal,India,2023-05-17,True
167961,Customer_167961,Kolkata,Karnataka,India,2023-06-05,False
167962,Customer_167962,Chennai,Tamil Nadu,India,2023-01-02,True
167963,Customer_167963,Bangalore,Karnataka,India,2023-02-04,False
167964,Customer_167964,Ahmedabad,West Bengal,India,2023-06-14,True
167965,Customer_167965,Delhi,Karnataka,India,2023-11-23,False
167966,Customer_167966,Kolkata,Telangana,India,2023-08-23,False
167967,Customer_167967,Bangalore,Tamil Nadu,India,2023-03-24,True
167968,Customer_167968,Delhi,Maharashtra,India,2023-11-18,True
167969,Customer_167969,Pune,Delhi,India,2023-05-05,True
167970,Customer_167970,Hyderabad,Telangana,India,2023-02-15,True
167971,Customer_167971,Ahmedabad,Telangana,India,2023-11-10,True
167972,Customer_167972,Chennai,Karnataka,India,2023-09-30,True
167973,Customer_167973,Kolkata,Maharashtra,India,2023-08-01,True
167974,Customer_167974,Pune,West Bengal,India,2023-09-30,False
167975,Customer_167975,Bangalore,Delhi,India,2023-01-31,False
167976,Customer_167976,Bangalore,Gujarat,India,2023-01-17,True
167977,Customer_167977,Hyderabad,Tamil Nadu,India,2023-05-27,False
167978,Customer_167978,Chennai,West Bengal,India,2023-12-23,True
167979,Customer_167979,Bangalore,Tamil Nadu,India,2023-12-17,True
167980,Customer_167980,Hyderabad,Telangana,India,2023-12-08,False
167981,Customer_167981,Mumbai,Gujarat,India,2023-04-01,False
167982,Customer_167982,Delhi,Telangana,India,2023-10-13,False
167983,Customer_167983,Chennai,Tamil Nadu,India,2023-11-27,True
167984,Customer_167984,Mumbai,Tamil Nadu,India,2023-09-24,True
167985,Customer_167985,Kolkata,Karnataka,India,2023-06-10,False
167986,Customer_167986,Delhi,Tamil Nadu,India,2023-06-20,True
167987,Customer_167987,Mumbai,Delhi,India,2023-01-18,True
167988,Customer_167988,Kolkata,Telangana,India,2023-03-27,True
167989,Customer_167989,Kolkata,Telangana,India,2023-09-25,False
167990,Customer_167990,Kolkata,Tamil Nadu,India,2023-05-20,False
167991,Customer_167991,Bangalore,Karnataka,India,2023-09-09,True
167992,Customer_167992,Mumbai,Tamil Nadu,India,2023-07-14,True
167993,Customer_167993,Bangalore,Karnataka,India,2023-07-18,False
167994,Customer_167994,Mumbai,Gujarat,India,2023-06-02,True
167995,Customer_167995,Chennai,Karnataka,India,2023-04-25,False
167996,Customer_167996,Chennai,Gujarat,India,2023-01-28,False
167997,Customer_167997,Delhi,Karnataka,India,2023-10-30,False
167998,Customer_167998,Delhi,Telangana,India,2023-01-06,True
167999,Customer_167999,Mumbai,Telangana,India,2023-06-16,False
168000,Customer_168000,Hyderabad,Delhi,India,2023-10-23,True
168001,Customer_168001,Mumbai,Gujarat,India,2023-05-31,True
168002,Customer_168002,Delhi,West Bengal,India,2023-07-15,False
168003,Customer_168003,Mumbai,Delhi,India,2023-02-27,True
168004,Customer_168004,Bangalore,Telangana,India,2023-05-22,False
168005,Customer_168005,Kolkata,Karnataka,India,2023-04-22,True
168006,Customer_168006,Mumbai,Telangana,India,2023-03-22,True
168007,Customer_168007,Kolkata,Gujarat,India,2023-12-23,False
168008,Customer_168008,Bangalore,Tamil Nadu,India,2023-08-31,True
168009,Customer_168009,Hyderabad,Karnataka,India,2023-06-15,True
168010,Customer_168010,Ahmedabad,Karnataka,India,2023-09-08,False
168011,Customer_168011,Delhi,Maharashtra,India,2023-12-16,False
168012,Customer_168012,Pune,Telangana,India,2023-12-18,True
168013,Customer_168013,Bangalore,Maharashtra,India,2023-05-23,True
168014,Customer_168014,Ahmedabad,Delhi,India,2023-08-15,True
168015,Customer_168015,Pune,Maharashtra,India,2023-07-23,False
168016,Customer_168016,Hyderabad,West Bengal,India,2023-02-15,True
168017,Customer_168017,Chennai,Karnataka,India,2023-03-15,True
168018,Customer_168018,Bangalore,Maharashtra,India,2023-03-12,True
168019,Customer_168019,Pune,West Bengal,India,2023-11-07,True
168020,Customer_168020,Mumbai,Gujarat,India,2023-07-03,False
168021,Customer_168021,Chennai,Delhi,India,2023-10-06,False
168022,Customer_168022,Ahmedabad,Maharashtra,India,2023-10-18,False
168023,Customer_168023,Bangalore,Tamil Nadu,India,2023-04-19,True
168024,Customer_168024,Ahmedabad,Karnataka,India,2023-07-07,True
168025,Customer_168025,Bangalore,Delhi,India,2023-01-21,True
168026,Customer_168026,Bangalore,Maharashtra,India,2023-05-02,False
168027,Customer_168027,Hyderabad,Telangana,India,2023-02-01,True
168028,Customer_168028,Pune,Telangana,India,2023-11-18,False
168029,Customer_168029,Pune,Maharashtra,India,2023-08-12,False
168030,Customer_168030,Delhi,Maharashtra,India,2023-11-29,False
168031,Customer_168031,Hyderabad,Karnataka,India,2023-10-02,True
168032,Customer_168032,Pune,West Bengal,India,2023-02-03,False
168033,Customer_168033,Ahmedabad,Gujarat,India,2023-06-07,True
168034,Customer_168034,Ahmedabad,Gujarat,India,2023-05-06,False
168035,Customer_168035,Mumbai,Tamil Nadu,India,2023-09-01,False
168036,Customer_168036,Kolkata,Gujarat,India,2023-08-10,True
168037,Customer_168037,Mumbai,Telangana,India,2023-08-14,False
168038,Customer_168038,Pune,Telangana,India,2023-03-31,False
168039,Customer_168039,Ahmedabad,Delhi,India,2023-04-25,True
168040,Customer_168040,Delhi,Maharashtra,India,2023-05-17,False
168041,Customer_168041,Ahmedabad,Tamil Nadu,India,2023-10-18,True
168042,Customer_168042,Pune,Delhi,India,2023-02-05,True
168043,Customer_168043,Hyderabad,Telangana,India,2023-08-29,False
168044,Customer_168044,Kolkata,Gujarat,India,2023-04-04,False
168045,Customer_168045,Chennai,Delhi,India,2023-04-10,False
168046,Customer_168046,Hyderabad,Delhi,India,2023-02-15,True
168047,Customer_168047,Delhi,Delhi,India,2023-02-06,False
168048,Customer_168048,Hyderabad,Gujarat,India,2023-10-26,False
168049,Customer_168049,Pune,Delhi,India,2023-01-25,False
168050,Customer_168050,Mumbai,Telangana,India,2023-11-15,True
168051,Customer_168051,Kolkata,Delhi,India,2023-10-27,False
168052,Customer_168052,Kolkata,West Bengal,India,2023-03-20,False
